date,station,temp_mean_c,temp_min_c,temp_max_c,dewpoint_mean_c,relative_humidity_mean,wind_speed_mean_mps,precipitation_mm,latitude,longitude,elevation_m,source_type
2019-01-29,IOW,-17.014274691358025,-20.0,-13.88888888888889,-21.641203703703706,67.46527777777777,7.013751419230769,0.0,41.6394,-91.5445,204.0,public observation
2019-01-30,IOW,-26.531635802469136,-30.0,-21.055555555555557,-31.961612654320987,60.2690625,6.705616972542735,0.0,41.6394,-91.5445,204.0,public observation
2019-01-31,IOW,-26.873456790123456,-32.22222222222222,-19.074074074074076,-29.993788580246914,74.99072222222222,1.7973916663053042,0.762,41.6394,-91.5445,204.0,public observation
2019-02-01,IOW,-15.746527777777779,-18.27777777777778,-10.0,-19.050925925925927,75.77375,2.4627868002136752,0.0,41.6394,-91.5445,204.0,public observation
2019-02-02,IOW,-4.983410493827161,-13.88888888888889,5.555555555555555,-6.74729938271605,87.51745833333332,1.7434272857153739,0.0,41.6394,-91.5445,204.0,public observation
2019-02-03,IOW,5.190586419753086,2.7777777777777777,7.777777777777778,4.871527777777778,97.9253125,2.716074147253471,0.0,41.6394,-91.5445,204.0,public observation
2019-02-04,IOW,2.339506172839506,-6.111111111111111,7.222222222222222,0.711033950617284,89.10930555555557,4.446546877059052,0.0,41.6394,-91.5445,204.0,public observation
2019-02-05,IOW,-7.324818121693121,-10.61111111111111,-1.9722222222222225,-11.138839285714285,74.36836607142857,4.297372398842593,2.54,41.6394,-91.5445,204.0,public observation
2019-02-06,IOW,-1.2081404320987656,-2.2222222222222223,0.0,-2.6413194444444446,90.13081249999999,2.4052280599650353,1.016,41.6394,-91.5445,204.0,public observation
2019-02-07,IOW,-3.2067708333333336,-12.851851851851851,0.0,-4.780555555555556,88.92590972222223,5.3429574822618155,6.35,41.6394,-91.5445,204.0,public observation
2019-02-08,IOW,-15.136574074074074,-17.77777777777778,-12.222222222222221,-19.69097222222222,68.21822916666666,8.587928859615385,0.0,41.6394,-91.5445,204.0,public observation
2019-02-09,IOW,-12.368055555555555,-15.555555555555555,-5.611111111111112,-17.16898148148148,68.08125,2.8607703205128203,0.0,41.6394,-91.5445,204.0,public observation
2019-02-10,IOW,-3.94945987654321,-5.0,-2.7777777777777777,-7.719521604938271,75.5592361111111,3.801046337252331,1.27,41.6394,-91.5445,204.0,public observation
2019-02-11,IOW,-2.3275462962962963,-3.277777777777777,-0.6111111111111119,-4.2172067901234565,86.93854166666667,3.59366457948718,4.318,41.6394,-91.5445,204.0,public observation
2019-02-12,IOW,-1.6321373456790125,-7.240740740740741,0.0,-3.5037037037037044,87.13521527777777,6.447846334348291,11.937999999999999,41.6394,-91.5445,204.0,public observation
2019-02-13,IOW,-11.316550925925926,-15.555555555555555,-5.611111111111112,-14.442515432098766,77.66715277777779,5.455349371652422,0.0,41.6394,-91.5445,204.0,public observation
2019-02-14,IOW,0.5324074074074074,-4.388888888888888,6.111111111111111,-2.8981481481481484,78.29166666666667,3.1655736794871796,0.0,41.6394,-91.5445,204.0,public observation
2019-02-15,IOW,-13.407021604938272,-17.22222222222222,-6.111111111111111,-17.87384259259259,69.11021527777778,7.125709636387632,0.0,41.6394,-91.5445,204.0,public observation
2019-02-16,IOW,-10.685185185185185,-15.555555555555555,-3.277777777777777,-15.287808641975309,69.23555555555556,3.0509303946516444,0.0,41.6394,-91.5445,204.0,public observation
2019-02-17,IOW,-3.482445987654321,-4.388888888888888,-2.7777777777777777,-6.0413194444444445,82.62620138888889,4.135858483440171,4.8260000000000005,41.6394,-91.5445,204.0,public observation
2019-02-18,IOW,-5.767746913580247,-8.88888888888889,-3.277777777777777,-8.879243827160494,79.03458333333333,3.5646397542200856,0.254,41.6394,-91.5445,204.0,public observation
2019-02-19,IOW,-11.879629629629628,-17.77777777777778,-4.388888888888888,-14.837962962962962,79.42791666666666,1.7978059017094017,0.0,41.6394,-91.5445,204.0,public observation
2019-02-20,IOW,-1.5119212962962962,-4.388888888888888,1.6666666666666667,-3.747337962962963,85.003,5.361287528792736,2.032,41.6394,-91.5445,204.0,public observation
2019-02-21,IOW,-5.731481481481481,-12.222222222222221,0.5555555555555556,-9.66820987654321,74.69638888888889,2.98938881532634,0.0,41.6394,-91.5445,204.0,public observation
2019-02-22,IOW,-4.562500000000001,-9.38888888888889,1.6666666666666667,-9.9375,66.63291666666667,2.595453921911422,0.0,41.6394,-91.5445,204.0,public observation
2019-02-23,IOW,1.3468364197530864,0.6944444444444444,1.9444444444444444,-0.27469135802469136,89.15236111111112,3.9556535738069805,27.177999999999997,41.6394,-91.5445,204.0,public observation
2019-02-24,IOW,-3.5408399470899474,-9.13888888888889,2.037037037037036,-6.247023809523809,82.01270833333332,10.02552287056624,5.842,41.6394,-91.5445,204.0,public observation
2019-02-25,IOW,-12.854166666666666,-16.11111111111111,-8.88888888888889,-18.68287037037037,62.004999999999995,4.946845189814815,0.0,41.6394,-91.5445,204.0,public observation
2019-02-26,IOW,-8.958333333333334,-10.61111111111111,-5.0,-14.006944444444445,66.90041666666666,5.001154155128205,0.0,41.6394,-91.5445,204.0,public observation
2019-02-27,IOW,-7.339699074074075,-10.61111111111111,-5.611111111111114,-10.645833333333334,77.6971875,5.371832047364673,0.0,41.6394,-91.5445,204.0,public observation
2019-02-28,IOW,-10.472222222222223,-13.277777777777779,-4.388888888888888,-16.48148148148148,61.909166666666664,2.228120619949495,0.0,41.6394,-91.5445,204.0,public observation
2019-03-01,IOW,-4.157407407407407,-6.111111111111111,0.0,-10.358796296296296,62.36916666666667,1.7423043093240096,0.0,41.6394,-91.5445,204.0,public observation
2019-03-02,IOW,-4.210648148148148,-8.277777777777779,0.0,-8.953703703703704,69.91958333333334,4.003643727272727,0.0,41.6394,-91.5445,204.0,public observation
2019-03-03,IOW,-11.745370370370372,-16.11111111111111,-5.611111111111112,-17.278935185185187,63.65729166666667,6.3294985,0.0,41.6394,-91.5445,204.0,public observation
2019-03-04,IOW,-17.125,-20.0,-11.722222222222221,-22.016203703703706,65.808125,6.30111064465812,0.0,41.6394,-91.5445,204.0,public observation
2019-03-05,IOW,-11.269290123456791,-13.277777777777779,-7.777777777777778,-17.016975308641975,62.865,6.592742761111111,0.0,41.6394,-91.5445,204.0,public observation
